  279 ZINC00006942 ZINC 1.840e+03   4.05e-36 -42.4    0        0        -42.4      0  3  3 0.17
  265 ZINC00001314 ZINC 2.138e+03   2.05e-35 -50.5    0        0        -50.5      0  3  3 0.60
  262 ZINC00003535 <0>1 1.379e+03   -45.2    -18.6    0        0        -63.8      3  3  3 0.58
  260 ZINC00000673 ZINC 2.441e+03   1.98e-35 -42.4    0        0        -42.4      0  3  3 0.28
  283 ZINC00000419 ZINC 2.311e+03   1.29e-35 -37.6    0        0        -37.6      0  3  3 0.21
  266 ZINC00003800 <0>1 1.368e+03   -40.1    -14.7    0        0        -54.8      6  3  3 0.14
  269 ZINC00004865 ZINC 1.736e+03   9.71e-36 -37.9    0        0        -37.9      0  3  3 0.27
  264 ZINC00001314 ZINC 1.969e+03   1.63e-35 -45.1    0        0        -45.1      0  3  3 0.50
  287 ZINC00008949 ZINC 1.763e+03   7.39e-36 -37.5    0        0        -37.5      0  3  3 0.42
  270 ZINC00004954 <0>1 1.528e+03   -45      -7.5     0        0        -52.5     10  3  3 0.14
  273 ZINC00005840 ZINC 2.279e+03   1.28e-35 -42.6    0        0        -42.6      0  3  3 0.32
  268 ZINC00004865 ZINC 1.764e+03   9.57e-36 -37.6    0        0        -37.6      0  3  3 0.33
  291 ZINC00009539 ZINC 2.176e+03   1.61e-35 -44.2    0        0        -44.2      0  3  3 0.40
  274 ZINC00006494 ZINC 2.303e+03   8.5e-36  -48.7    0        0        -48.7      0  3  3 0.17
  277 ZINC00006494 ZINC 1.990e+03   9.9e-36  -44.3    0        0        -44.3      0  3  3 0.32
  272 ZINC00005708 ZINC 1.787e+03   1.81e-35 -43.5    0        0        -43.5      0  3  3 0.33
  295 ZINC00009799 <0>1 1.143e+03   -41.6    -10.5    0        0        -52.1      0  3  3 0.28
  278 ZINC00006942 ZINC 1.918e+03   2.25e-35 -44.1    0        0        -44.1      0  3  3 0.34
  281 ZINC00007363 ZINC 1.968e+03   1.24e-35 -44.5    0        0        -44.5      0  3  3 0.42
  276 ZINC00006494 ZINC 2.252e+03   1.97e-35 -42.9    0        0        -42.9      0  3  3 0.43
  299 ZINC00001934 <0>1 1.449e+03   -46.9    -12.5    0        0        -59.4      7  3  3 0.22
  282 ZINC00007363 ZINC 1.805e+03   1.37e-35 -46      0        0        -46        0  3  3 0.44
  285 ZINC00000488 ZINC 2.115e+03   1.3e-35  -47.6    0        0        -47.6      0  3  3 0.16
  280 ZINC00007363 ZINC 1.864e+03   1.58e-35 -42.3    0        0        -42.3      0  3  3 0.40
  303 ZINC00001981 <0>1 1.470e+03   -41.5    -21.7    0        0        -63.2      1  3  3 0.32
  286 ZINC00000488 ZINC 1.769e+03   2.04e-35 -32.9    0        0        -32.9      4  3  3 0.10
  289 ZINC00009539 ZINC 2.237e+03   2.07e-35 -40.6    0        0        -40.6      0  3  3 0.34
  284 ZINC00000419 ZINC 2.287e+03   1.19e-35 -47      0        0        -47        0  3  3 0.21
  307 ZINC00003635 <0>1 1.339e+03   -8.26    -23.3    0        0        -31.6      9  3  3 0.22
  290 ZINC00009539 ZINC 2.178e+03   2.45e-35 -40.8    0        0        -40.8      0  3  3 0.08
  293 ZINC00009539 ZINC 2.231e+03   1.64e-35 -44.8    0        0        -44.8      0  3  3 0.39
  288 ZINC00008949 ZINC 1.730e+03   1.43e-35 -37.3    0        0        -37.3      0  3  3 0.48
  311 ZINC00004902 <0>1 1.426e+03   -29.1    -10.9    0        0        -40        6  3  3 0.04
  294 ZINC00009799 <0>1 1.131e+03   -23.2    -14      0        0        -37.2      0  3  3 0.00
  297 ZINC00000664 <0>1 1.338e+03   -56.7    -13.1    0        0        -69.8      9  3  3 0.28
  292 ZINC00009539 ZINC 2.215e+03   2.48e-35 -41.6    0        0        -41.6      0  3  3 0.08
  315 ZINC00006538 <0>1 1.325e+03   -51.1    -16.8    0        0        -67.9      6  3  3 0.25
  298 ZINC00001934 <0>1 1.467e+03   -12.3    -27.9    0        0        -40.2      9  3  3 0.16
  301 ZINC00001955 ZINC 1.984e+03   2.22e-35 -50.3    0        0        -50.3      0  3  3 0.07
  296 ZINC00000506 <0>1 1.565e+03   -48      -20.2    0        0        -68.2      0  3  3 0.69
  319 ZINC00007208 ZINC 2.052e+03   1.86e-35 -44.7    0        0        -44.7      0  3  3 0.48
  302 ZINC00001981 <0>1 1.352e+03   -12.4    -19.6    0        0        -32        8  3  3 0.16
  305 ZINC00001976 ZINC 1.649e+03   1.5e-35  -41.4    0        0        -41.4      0  3  3 0.41
  300 ZINC00001955 ZINC 2.253e+03   2.41e-35 -43.6    0        0        -43.6      0  3  3 0.07
  323 ZINC00007242 <0>1 1.285e+03   -35.2    -13      0        0        -48.2      0  3  3 0.06
  306 ZINC00001976 ZINC 1.657e+03   1.34e-35 -33.6    0        0        -33.6      0  3  3 0.47
  309 ZINC00004424 ZINC 1.984e+03   1.38e-35 -38.5    0        0        -38.5      0  3  3 0.21
  304 ZINC00003265 ZINC 2.332e+03   2.75e-35 -45.3    0        0        -45.3      0  3  3 0.23
  327 ZINC00007862 ZINC 2.384e+03   1.07e-35 -53.8    0        0        -53.8      0  3  3 0.09
  310 ZINC00004424 ZINC 1.955e+03   1.85e-35 -44.4    0        0        -44.4      0  3  3 0.66
  313 ZINC00006524 ZINC 1.893e+03   1.19e-35 -40.4    0        0        -40.4      0  3  3 0.25
  308 ZINC00003635 <0>1 1.280e+03   -48.9    -7.73    0        0        -56.6      3  3  3 0.11
  331 ZINC00008878 <0>1 1.456e+03   -37.9    -0.803   0        0        -38.7      0  3  3 0.02
  314 ZINC00006524 ZINC 1.762e+03   1.57e-35 -46.1    0        0        -46.1      0  3  3 0.30
  312 ZINC00006264 ZINC 2.145e+03   2.27e-35 -33.2    0        0        -33.2      0  3  3 0.22
  335 ZINC00009193 <0>1 1.361e+03   -56.6    -0.572   0        0        -57.2      4  3  3 0.05
  317 ZINC00006538 <0>1 1.395e+03   -28.5    -9.88    0        0        -38.4      5  3  3 0.00
  318 ZINC00006965 <0>1 1.486e+03   -61      -11.3    0        0        -72.3      0  3  3 0.17
  316 ZINC00006538 <0>1 1.323e+03   -51.6    -8.47    0        0        -60.1      9  3  3 0.03
  339 ZINC00009613 <0>1 1.374e+03   -38.2    -3.25    0        0        -41.5      6  3  3 0.00
  321 ZINC00007216 ZINC 2.067e+03   1.88e-35 -44.8    0        0        -44.8      0  3  3 0.31
  322 ZINC00007216 ZINC 2.055e+03   2.25e-35 -49.3    0        0        -49.3      0  3  3 0.19
  320 ZINC00007212 <0>1 1.235e+03   -15.3    -22.5    0        0        -37.8     10  3  3 0.22
  343 ZINC00009701 ZINC 1.931e+03   7.39e-36 -37.7    0        0        -37.7      0  3  3 0.26
  325 ZINC00007748 ZINC 2.027e+03   2.53e-35 -51.3    0        0        -51.3      0  3  3 0.20
  326 ZINC00007748 ZINC 2.004e+03   2.45e-35 -49.1    0        0        -49.1      0  3  3 0.20
  347 ZINC00009721 ZINC 1.985e+03   1.98e-35 -45.4    0        0        -45.4      0  3  3 0.23
  329 ZINC00008023 ZINC 1.793e+03   1.79e-35 -49.7    0        0        -49.7      0  3  3 0.31
  330 ZINC00008878 <0>1 1.463e+03   -42.2    1.69     0        0        -40.5     10  3  3 0.02
  351 ZINC00001949 <0>1 1.287e+03   -54      -4.51    0        0        -58.5      7  3  3 0.03
  333 ZINC00009165 <0>1 1.429e+03   -36.6    -9.6     0        0        -46.2      0  3  3 0.08
  334 ZINC00009165 <0>1 1.429e+03   -38      -22.5    0        0        -60.5      0  3  3 0.10
  355 ZINC00005165 ZINC 2.048e+03   3.32e-35 -59.6    0        0        -59.6      0  3  3 0.27
  337 ZINC00009540 <0>1 1.438e+03   -23      -10.5    0        0        -33.5      0  3  3 0.20
  338 ZINC00009540 <0>1 1.347e+03   -13      -19.6    0        0        -32.6      7  3  3 0.22
  324 ZINC00007242 <0>1 1.245e+03   -35.8    -19      0        0        -54.8      0  3  3 0.45
  359 ZINC00006284 ZINC 1.999e+03   2.07e-35 -35.2    0        0        -35.2      0  3  3 0.09
  341 ZINC00009596 ZINC 1.863e+03   -5.86e-36 -35.1    0        0        -35.1      0  3  3 0.07
  342 ZINC00009701 ZINC 2.402e+03   1.86e-35 -40.4    0        0        -40.4      0  3  3 0.39
  328 ZINC00007862 ZINC 2.325e+03   2.46e-35 -48.2    0        0        -48.2      0  3  3 0.35
  363 ZINC00007174 ZINC 2.026e+03   2.63e-35 -52.3    0        0        -52.3      0  3  3 0.20
  346 ZINC00009721 ZINC 1.545e+03   1.91e-35 -34.4    0        0        -34.4      4  3  3 0.05
  345 ZINC00009721 ZINC 2.232e+03   2.93e-35 -56.3    0        0        -56.3      0  3  3 0.22
  332 ZINC00009161 <0>1 1.404e+03   -49.7    -17.6    0        0        -67.3      8  3  3 0.24
  367 ZINC00007216 ZINC 2.182e+03   2.24e-35 -48.6    0        0        -48.6      0  3  3 0.46
  350 ZINC00001949 <0>1 1.297e+03   -27.9    -12.9    0        0        -40.8     10  3  3 0.26
  349 ZINC00001326 ZINC 1.656e+03   2e-35    -40.2    0        0        -40.2      0  3  3 0.36
  336 ZINC00009201 ZINC 2.307e+03   1.77e-35 -40.7    0        0        -40.7      0  3  3 0.21
  371 ZINC00007242 <0>1 1.311e+03   -51      -16.1    0        0        -67.1      3  3  3 0.36
  353 ZINC00004830 <0>1 1.543e+03   -53.6    5.32     0        0        -48.3      4  3  3 0.01
  354 ZINC00005165 ZINC 2.150e+03   1.93e-35 -51.4    0        0        -51.4      0  3  3 0.42
  340 ZINC00009613 <0>1 1.364e+03   -31.5    -27.6    0        0        -59.1      8  3  3 0.46
  375 ZINC00007242 ZINC 2.519e+03   2.32e-35 -41.9    0        0        -41.9      0  3  3 0.04
  357 ZINC00005324 ZINC 2.407e+03   1.06e-35 -41.8    0        0        -41.8      0  3  3 0.37
  358 ZINC00005324 ZINC 2.344e+03   9.61e-36 -44.1    0        0        -44.1      0  3  3 0.38
  344 ZINC00009721 ZINC 2.002e+03   2.59e-35 -58      0        0        -58        0  3  3 0.25
  379 ZINC00007767 <0>1 1.461e+03   -25.9    -14.2    0        0        -40.1      5  3  3 0.10
  361 ZINC00006977 <0>1 1.462e+03   -45.9    -14.6    0        0        -60.5      4  3  3 0.34
  362 ZINC00007174 ZINC 1.847e+03   2.66e-35 -54.3    0        0        -54.3      0  3  3 0.19
  348 ZINC00009721 ZINC 1.578e+03   1.94e-35 -40      0        0        -40        8  3  3 0.02
  383 ZINC00007767 <0>1 1.346e+03   -26.1    -15.1    0        0        -41.3      2  3  3 0.00
  365 ZINC00007214 ZINC 2.358e+03   1.38e-35 -51.6    0        0        -51.6      0  3  3 0.21
  366 ZINC00007216 ZINC 2.230e+03   2.14e-35 -48.9    0        0        -48.9      0  3  3 0.52
  352 ZINC00003743 ZINC 2.354e+03   1.15e-35 -44.8    0        0        -44.8      0  3  3 0.20
  387 ZINC00009141 ZINC 2.387e+03   2.55e-35 -58      0        0        -58        0  3  3 0.45
  369 ZINC00007235 <0>1 1.538e+03   -48.7    -13      0        0        -61.8      7  3  3 0.38
  370 ZINC00001956 <0>1 1.244e+03   -30.9    -15.7    0        0        -46.6      2  3  3 0.10
  356 ZINC00005324 ZINC 2.296e+03   2.61e-35 -41.9    0        0        -41.9      0  3  3 0.24
  391 ZINC00009536 <0>1 1.410e+03   -27.4    -12.7    0        0        -40.1      4  3  3 0.09
  373 ZINC00007242 <0>1 1.348e+03   -51      -8.98    0        0        -60        0  3  3 0.05
  374 ZINC00007242 ZINC 2.385e+03   2.92e-35 -41.8    0        0        -41.8      0  3  3 0.02
  360 ZINC00006291 ZINC 2.010e+03   2.03e-35 -47.7    0        0        -47.7      0  3  3 0.44
  395 ZINC00000328 ZINC 2.220e+03   1.47e-35 -47.7    0        0        -47.7      0  3  3 0.22
  377 ZINC00007734 ZINC 2.050e+03   2.46e-35 -43.1    0        0        -43.1      0  3  3 0.01
  378 ZINC00007734 ZINC 2.079e+03   9.69e-37 -43.2    0        0        -43.2      0  3  3 0.10
  364 ZINC00007214 ZINC 2.335e+03   2.84e-35 -47.4    0        0        -47.4      0  3  3 0.34
  399 ZINC00001258 ZINC 2.066e+03   4.18e-36 -42.4    0        0        -42.4      0  3  3 0.22
  381 ZINC00007767 <0>1 1.440e+03   -44.3    -13.7    0        0        -58        7  3  3 0.15
  368 ZINC00007235 <0>1 1.467e+03   -38.8    -7.36    0        0        -46.1      4  3  3 0.00
  382 ZINC00007767 <0>1 1.465e+03   -31.8    -7.07    0        0        -38.9      7  3  3 0.00
  403 ZINC00001254 ZINC 2.274e+03   8.53e-36 -52.1    0        0        -52.1      0  3  3 0.29
  385 ZINC00009141 ZINC 2.424e+03   3.19e-35 -60.4    0        0        -60.4      0  3  3 0.45
  386 ZINC00009141 ZINC 2.556e+03   3.35e-35 -60.8    0        0        -60.8      0  3  3 0.46
  372 ZINC00007242 <0>1 1.407e+03   -77.3    -8.43    0        0        -85.7      9  3  3 0.14
  389 ZINC00009184 ZINC 1.902e+03   2.26e-35 -51.8    0        0        -51.8      0  3  3 0.48
  376 ZINC00007243 ZINC 2.373e+03   -1.2e-36 -41.5    0        0        -41.5      0  3  3 0.16
  390 ZINC00009291 ZINC 2.013e+03   1.34e-35 -44.1    0        0        -44.1      0  3  3 0.23
  393 ZINC00009712 <0>1 1.219e+03   -16.9    -21.2    0        0        -38.1      1  3  3 0.10
  380 ZINC00007767 <0>1 1.445e+03   -39.8    -16.8    0        0        -56.6      4  3  3 0.20
  394 ZINC00009712 <0>1 1.211e+03   -20.7    -15.4    0        0        -36.1      9  3  3 0.24
  397 ZINC00000884 ZINC 2.130e+03   2.41e-35 -42      0        0        -42        0  3  3 0.02
  384 ZINC00008973 ZINC 1.782e+03   1.67e-35 -40.5    0        0        -40.5      0  3  3 0.33
  398 ZINC00000884 ZINC 1.768e+03   2.28e-35 -53.8    0        0        -53.8      0  3  3 0.34
  388 ZINC00009184 ZINC 1.936e+03   2.21e-35 -55.1    0        0        -55.1      0  3  3 0.45
  401 ZINC00000954 ZINC 2.364e+03   6.53e-36 -45.5    0        0        -45.5      0  3  3 0.20
  402 ZINC00000954 ZINC 2.066e+03   2.54e-35 -48.8    0        0        -48.8      0  3  3 0.02
  392 ZINC00009536 <0>1 1.529e+03   -38.4    -24.6    0        0        -63.1      9  3  3 0.35
  396 ZINC00000328 ZINC 2.015e+03   2.15e-35 -44.9    0        0        -44.9      0  3  3 0.15
  400 ZINC00001258 ZINC 2.337e+03   3.52e-36 -45.1    0        0        -45.1      0  3  3 0.20
